sb_player_id,player_name_sb,team_name_sb,sc_player_id,player_name_sc,team_name_sc,match_type,league
44067,Sabino,São Paulo,32868,José Sabino Chagas Monteiro,São Paulo FC,p3_token_same_team,Brasil – Série A
44078,Natanael,Atlético Mineiro,32873,Natanael Moreira Milouski,Clube Atlético Mineiro,p3_token_same_team,Brasil – Série A
44066,Gabriel,Mirassol Futebol Clube,32875,Gabriel Santana Pinto,Mirassol Futebol Clube,p3_token_same_team,Brasil – Série A
39139,Luan Candido,Sc Do Recife,32877,Luan Cândido de Almeida,SC do Recife,p3_token_same_team,Brasil – Série A
27315,Germán Cano,Fluminense,32887,Germán Ezequiel Cano,Fluminense FC,p3_token_same_team,Brasil – Série A
45195,Pedro Raul,Ceará,32892,Pedro Raul Garay da Silva,Ceará Sporting Club,p3_token_same_team,Brasil – Série A
46720,Matheus Bahia,Ceará,32902,Matheus Bahia Santos,Ceará Sporting Club,p3_token_same_team,Brasil – Série A
44519,Ronald,EC Vitória,32909,Ronald dos Santos Lopes,EC Vitória,p3_token_same_team,Brasil – Série A
46451,Danilo,Botafogo,32912,Danilo dos Santos de Oliveira,Botafogo de Futebol e Regatas,p3_token_same_team,Brasil – Série A
45676,Ramon,EC Vitória,32915,Ramon Ramos Lima,EC Vitória,p3_token_same_team,Brasil – Série A
49819,Sebastião Enio,EC Juventude,32952,Sebastião Enio Santos de Almeida,Juventude RS,p3_token_same_team,Brasil – Série A
49395,Richard,Palmeiras,32979,Richard Ríos Montoya,Sociedade Esportiva Palmeiras,p3_token_same_team,Brasil – Série A
49146,Martinelli,Fluminense,32988,Matheus Martinelli Lima,Fluminense FC,p3_token_same_team,Brasil – Série A
44074,Igor Jesus,Botafogo,32997,Igor Jesus Maciel Da Cruz,Botafogo de Futebol e Regatas,p3_token_same_team,Brasil – Série A
8172,Felipe Anderson,Palmeiras,3353,Felipe  Anderson Pereira Gomes,Sociedade Esportiva Palmeiras,p3_token_same_team,Brasil – Série A
49587,Nahuel Ferraresi,São Paulo,33641,Nahuel Adolfo Ferraresi Hernández,São Paulo FC,p3_token_same_team,Brasil – Série A
48826,Lucas Kal,Sc Do Recife,33659,Lucas Kal Schenfeld Prigioli,SC do Recife,p3_token_same_team,Brasil – Série A
44649,Facundo Torres,Palmeiras,34294,Facundo Daniel Torres Pérez,Sociedade Esportiva Palmeiras,p3_token_same_team,Brasil – Série A
35860,Benjamín Kuscevic,Fortaleza,34429,Benjamín Kuščević Jaramillo,Fortaleza EC,p3_token_same_team,Brasil – Série A
54427,Breno,Fortaleza,34430,Breno Henrique Vasconcelos Lopes,Fortaleza EC,p3_token_same_team,Brasil – Série A
58121,Vanderlan,Red Bull Bragantino,34603,Vanderlan Barbosa da Silva,Red Bull Bragantino,p3_token_same_team,Brasil – Série A
59737,Derik Lacerda,Sc Do Recife,34869,Derik Gean Severino Lacerda,SC do Recife,p3_token_same_team,Brasil – Série A
63539,Rubens,Atlético Mineiro,34991,Rubens Antonio Dias,Clube Atlético Mineiro,p3_token_same_team,Brasil – Série A
27277,Jhon Arias,Fluminense,35678,Jhon Adolfo Arias Andrade,Fluminense FC,p3_token_same_team,Brasil – Série A
27385,Daniel Giraldo,EC Juventude,35687,Daniel Eduardo Giraldo Cárdenas,Juventude RS,p3_token_same_team,Brasil – Série A
76167,Guilherme,Red Bull Bragantino,35858,Guilherme Lopes de Almeida,Red Bull Bragantino,p3_token_same_team,Brasil – Série A
77184,João Silva,Sc Do Recife,35875,João Pedro Eira Antunes da Silva,SC do Recife,p3_token_same_team,Brasil – Série A
78288,John Kennedy,Fluminense,36072,John Kennedy Batista de Souza,Fluminense FC,p3_token_same_team,Brasil – Série A
44894,Francisco da Costa,Mirassol Futebol Clube,36125,Francisco da Costa Aragão,Mirassol Futebol Clube,p3_token_same_team,Brasil – Série A
36917,José Martínez,Corinthians,36469,José Andrés Martínez Torres,Sport Club Corinthians Paulista,p3_token_same_team,Brasil – Série A
64915,José Manuel López,Palmeiras,36760,José Manuel Alberto López,Sociedade Esportiva Palmeiras,p3_token_same_team,Brasil – Série A
32681,Alexandro Bernabéi,Internacional,36839,Alexandro Ezequiel Bernabéi,SC Internacional,p3_token_same_team,Brasil – Série A
51873,Braian Aguirre,Internacional,36868,Braian Nahuel Aguirre,SC Internacional,p3_token_same_team,Brasil – Série A
36713,Emiliano Martínez,Palmeiras,38131,Emiliano Martínez Toranza,Sociedade Esportiva Palmeiras,p3_token_same_team,Brasil – Série A
36572,Emmanuel Martínez,Fortaleza,38290,Leandro Emmanuel Martínez,Fortaleza EC,p3_token_same_team,Brasil – Série A
49527,Alan Benítez,Internacional,38398,Alan Max Benítez Domínguez,SC Internacional,p3_token_same_team,Brasil – Série A
48370,Isidro Pitta,Red Bull Bragantino,38402,Isidro Miguel Pitta Saldivar,Red Bull Bragantino,p3_token_same_team,Brasil – Série A
46573,Gonzalo Tapia,São Paulo,38488,Gonzalo Andrés Tapia Dubournais,São Paulo FC,p3_token_same_team,Brasil – Série A
45063,Thiago Borbas,Red Bull Bragantino,38835,Thiago Nicolás Borbas Silva,Red Bull Bragantino,p3_token_same_team,Brasil – Série A
36446,Guzmán Rodríguez,Red Bull Bragantino,38842,Guzmán Rodríguez Ferrari,Red Bull Bragantino,p3_token_same_team,Brasil – Série A
36666,Agustín Canobbio,Fluminense,38876,Agustín Canobbio Graviz,Fluminense FC,p3_token_same_team,Brasil – Série A
87603,Ramón Sosa,Palmeiras,39141,Ramón Sosa Acosta,Sociedade Esportiva Palmeiras,p3_token_same_team,Brasil – Série A
7133,Guilherme,Mirassol Futebol Clube,4118,Guilherme Costa Marques,Mirassol Futebol Clube,p3_token_same_team,Brasil – Série A
5264,Guillermo Varela,Flamengo,4142,Guillermo Varela Olivera,CR Flamengo,p3_token_same_team,Brasil – Série A
78880,Lucas Freitas,Vasco da Gama,43335,Lucas De Freitas Molarinho Chagas,CR Vasco da Gama,p3_token_same_team,Brasil – Série A
113564,Kayky,Bahia,43805,Kayky da Silva Chagas,Esporte Clube Bahia,p3_token_same_team,Brasil – Série A
395579,Rayan,Vasco da Gama,439421,Rayan Vitor Simplício Rocha,CR Vasco da Gama,p3_token_same_team,Brasil – Série A
364768,Gustavo,Red Bull Bragantino,439436,Gustavo  Ribeiro Neves,Red Bull Bragantino,p3_token_same_team,Brasil – Série A
271489,Ryan Gustavo,Corinthians,439489,Ryan Gustavo de Lima,Sport Club Corinthians Paulista,p3_token_same_team,Brasil – Série A
435539,Lucca Prior,Fortaleza,439640,Lucca Prior Pimenta,Fortaleza EC,p3_token_same_team,Brasil – Série A
42135,Renzo López,EC Vitória,44450,Renzo López Patrón,EC Vitória,p3_token_same_team,Brasil – Série A
122808,Nathan,Red Bull Bragantino,46621,Nathan Gabriel de Souza Mendes,Red Bull Bragantino,p3_token_same_team,Brasil – Série A
126461,Gustavo,EC Juventude,46856,Luis Gustavo Da Silva Machado Duarte,Juventude RS,p3_token_same_team,Brasil – Série A
3217,Jemerson,Grêmio,4901,Jemerson de Jesus Nascimento,Grêmio FB Porto Alegrense,p3_token_same_team,Brasil – Série A
6822,Joaquín Correa,Botafogo,5096,Carlos Joaquín Correa,Botafogo de Futebol e Regatas,p3_token_same_team,Brasil – Série A
6945,Alex Sandro,Flamengo,510,Alex Sandro Lobo Silva,CR Flamengo,p3_token_same_team,Brasil – Série A
11183,Alex Telles,Botafogo,515,Alex Nicolao Telles,Botafogo de Futebol e Regatas,p3_token_same_team,Brasil – Série A
123741,Matheus Martins,Botafogo,53109,Matheus Martins Silva dos Santos,Botafogo de Futebol e Regatas,p3_token_same_team,Brasil – Série A
122908,Victor Gabriel,Internacional,53113,Victor Gabriel  da Conceição Ribeiro,SC Internacional,p3_token_same_team,Brasil – Série A
123571,Micael,Palmeiras,53115,Micael Dos Santos Silva,Sociedade Esportiva Palmeiras,p3_token_same_team,Brasil – Série A
366636,Pablo Vegetti,Vasco da Gama,531342,Pablo Ezequiel Vegetti Pfaffen,CR Vasco da Gama,p3_token_same_team,Brasil – Série A
122929,Ademir,Bahia,53208,Ademir da Silva Santos Junior,Esporte Clube Bahia,p3_token_same_team,Brasil – Série A
122889,Lucas Ramon,Mirassol Futebol Clube,53226,Lucas Ramon Batista Silva,Mirassol Futebol Clube,p3_token_same_team,Brasil – Série A
122888,Paulo Henrique,Vasco da Gama,53242,Paulo Henrique de Oliveira Alves,CR Vasco da Gama,p3_token_same_team,Brasil – Série A
126242,Vinicius Zanocelo,Ceará,53519,Vinícius Nelson de Souza Zanocelo,Ceará Sporting Club,p3_token_same_team,Brasil – Série A
129802,Du Queiroz,Sc Do Recife,57331,Eduardo Santos Queiroz,SC do Recife,p3_token_same_team,Brasil – Série A
131202,Raniele,Corinthians,59733,Raniele Almeida de Melo,Sport Club Corinthians Paulista,p3_token_same_team,Brasil – Série A
132380,Nuno Moreira,Vasco da Gama,61215,Nuno Gonçalo Rocha Moreira,CR Vasco da Gama,p3_token_same_team,Brasil – Série A
23367,André Silva,São Paulo,61329,André Oliveira e Silva,São Paulo FC,p3_token_same_team,Brasil – Série A
7035,Allan,Botafogo,617,Allan Marques Loureiro,Botafogo de Futebol e Regatas,p3_token_same_team,Brasil – Série A
17183,Allan,Flamengo,618,Allan Rodrigues de Souza,CR Flamengo,p3_token_same_team,Brasil – Série A
122739,João Basso,Santos,61960,João Othavio Basso,Santos Futebol Clube,p3_token_same_team,Brasil – Série A
271873,Deivid Washington,Santos,620543,Deivid Washington de Souza Eugênio,Santos Futebol Clube,p3_token_same_team,Brasil – Série A
25159,Erick,Bahia,631808,Erick Da Costa Farias,Esporte Clube Bahia,p3_token_same_team,Brasil – Série A
392795,Abner,EC Juventude,632549,Abner Salles da Silva,Juventude RS,p3_token_same_team,Brasil – Série A
392971,Cristian,Mirassol Futebol Clube,632560,Cristian Renato Gonçalves Riquelme,Mirassol Futebol Clube,p3_token_same_team,Brasil – Série A
392190,Janderson,EC Vitória,632573,Janderson de Carvalho Costa,EC Vitória,p3_token_same_team,Brasil – Série A
271900,Andre,Grêmio,633600,André Henrique da Silva Martins,Grêmio FB Porto Alegrense,p3_token_same_team,Brasil – Série A
10462,Lucas Evangelista,Palmeiras,6356,Lucas Evangelista Santana de Oliveira,Sociedade Esportiva Palmeiras,p3_token_same_team,Brasil – Série A
3545,Luiz Gustavo,São Paulo,6457,Luiz Gustavo Dias,São Paulo FC,p3_token_same_team,Brasil – Série A
271991,Jefté,Palmeiras,670391,Jefté Vital da Silva Dias,Sociedade Esportiva Palmeiras,p3_token_same_team,Brasil – Série A
397913,Jonathan,Cruzeiro,676092,Jonathan de Jesus Alves,Cruzeiro EC,p3_token_same_team,Brasil – Série A
36351,Ignacio Laquintana,Red Bull Bragantino,68782,Ignacio Jesús Laquintana Marsico,Red Bull Bragantino,p3_token_same_team,Brasil – Série A
36344,Alan Rodríguez,Internacional,69506,Alan Jesús Rodríguez Guaglianoni,SC Internacional,p3_token_same_team,Brasil – Série A
145560,Bilu,EC Juventude,70253,Rafael Bilu Mudesto,Juventude RS,p3_token_same_team,Brasil – Série A
15856,Matheus Pereira,Cruzeiro,7148,Matheus Fellipe Costa Pereira,Cruzeiro EC,p3_token_same_team,Brasil – Série A
3632,André Carrillo,Corinthians,721,André Martín Carrillo Díaz,Sport Club Corinthians Paulista,p3_token_same_team,Brasil – Série A
126782,Pablo Maia,São Paulo,72778,Pablo Gonçalves Maia Fortunato,São Paulo FC,p3_token_same_team,Brasil – Série A
52165,Guilherme,Santos,72919,Guilherme Augusto Vieira dos Santos,Santos Futebol Clube,p3_token_same_team,Brasil – Série A
156697,Andres Gomez,Vasco da Gama,73332,Carlos Andrés Gómez Hinestroza,CR Vasco da Gama,p3_token_same_team,Brasil – Série A
293798,Clayton,Internacional,735695,Clayton Sampaio Pereira,SC Internacional,p3_token_same_team,Brasil – Série A
10574,João Schmidt,Santos,73670,João Felipe Schmidt Urbano,Santos Futebol Clube,p3_token_same_team,Brasil – Série A
9363,André Ramalho,Corinthians,745,André Ramalho Silva,Sport Club Corinthians Paulista,p3_token_same_team,Brasil – Série A
4320,Neymar,Santos,7936,Neymar da Silva Santos Júnior,Santos Futebol Clube,p3_token_same_team,Brasil – Série A
415442,Newton,Botafogo,796655,Newton Araújo da Costa Júnior,Botafogo de Futebol e Regatas,p3_token_same_team,Brasil – Série A
416460,Estevão,Palmeiras,799289,Estevão William Almeida de Oliveira Gonçalves,Sociedade Esportiva Palmeiras,p3_token_same_team,Brasil – Série A
416353,Keny Arroyo,Cruzeiro,799973,Keny Alexander Arroyo Alvarado,Cruzeiro EC,p3_token_same_team,Brasil – Série A
424460,Erick Noriega,Grêmio,810041,Erick Carlos Noriega Loret de Mola,Grêmio FB Porto Alegrense,p3_token_same_team,Brasil – Série A
363541,Iván Román,Atlético Mineiro,812849,Iván Ramiro Román Hurtado,Clube Atlético Mineiro,p3_token_same_team,Brasil – Série A
429400,Ricardo Mathias,Internacional,815983,Ricardo Mathias da Silva,SC Internacional,p3_token_same_team,Brasil – Série A
394719,Jemmes,Mirassol Futebol Clube,818951,Jemmes Bruno Ribeiro Da Silva,Mirassol Futebol Clube,p3_token_same_team,Brasil – Série A
171078,Wesley,Flamengo,82406,Wesley Vinícius França Lima,CR Flamengo,p3_token_same_team,Brasil – Série A
432122,Alysson Edward,Grêmio,832939,Alysson Edward Franco da Rocha,Grêmio FB Porto Alegrense,p3_token_same_team,Brasil – Série A
429977,Igor,Grêmio,833936,Igor Eduardo Schlemper,Grêmio FB Porto Alegrense,p3_token_same_team,Brasil – Série A
438499,Luis Otávio,Internacional,841272,Luis Otávio Costa de Aquino,SC Internacional,p3_token_same_team,Brasil – Série A
171069,Pierre,Fortaleza,84615,Pierre Wagner Oliveira dos Santos,Fortaleza EC,p3_token_same_team,Brasil – Série A
16503,Pedro Henrique,Ceará,8568,Pedro Henrique Konzen Medina da Silva,Ceará Sporting Club,p3_token_same_team,Brasil – Série A
3501,Philippe Coutinho,Vasco da Gama,8675,Philippe Coutinho Correia,CR Vasco da Gama,p3_token_same_team,Brasil – Série A
5696,Santiago Arias,Bahia,9563,Santiago Arias Naranjo,Esporte Clube Bahia,p3_token_same_team,Brasil – Série A
6381,Saúl Ñíguez,Flamengo,9585,Saúl Ñíguez Esclapez,CR Flamengo,p3_token_same_team,Brasil – Série A
452011,Lucas Ferreira,São Paulo,970626,Lucas dos Santos Ferreira,São Paulo FC,p3_token_same_team,Brasil – Série A
11173,Sérgio Oliveira,Sc Do Recife,9759,Sérgio Miguel Relvas de Oliveira,SC do Recife,p3_token_same_team,Brasil – Série A
437149,Maik Viegas,São Paulo,985112,Maik Gomes Viegas,São Paulo FC,p3_token_same_team,Brasil – Série A
437146,Matheus Alves,São Paulo,985116,Matheus Alves Nascimento,São Paulo FC,p3_token_same_team,Brasil – Série A
433965,Gabriel Bontempo,Santos,995889,Gabriel Morais Silva Bontempo,Santos Futebol Clube,p3_token_same_team,Brasil – Série A
430062,Maykon,EC Vitória,997330,Maykon Kesley de Jesus Ramalho,EC Vitória,p3_token_same_team,Brasil – Série A
132801,Juninho,Flamengo,22159,Emerson Aparecido Leite de Souza Júnior,CR Flamengo,p3b_nickname_same_team,Brasil – Série A
25156,Léo Pereira,Flamengo,25200,Leonardo Pereira,CR Flamengo,p3b_nickname_same_team,Brasil – Série A
25423,Rony,Atlético Mineiro,25203,Ronielson Da Silva Barbosa,Clube Atlético Mineiro,p3b_nickname_same_team,Brasil – Série A
29574,Lima,Fluminense,25233,Vinícius Moreira de Lima,Fluminense FC,p3b_nickname_same_team,Brasil – Série A
27050,Juninho,Internacional,28240,José Carlos Ferreira Júnior,SC Internacional,p3b_nickname_same_team,Brasil – Série A
112986,Léo,Sc Do Recife,31745,Leonardo Augusto dos Santos Pereira,SC do Recife,p3b_nickname_same_team,Brasil – Série A
42475,Edu,EC Vitória,31777,Lucas Eduardo Ribeiro de Souza,EC Vitória,p3b_nickname_same_team,Brasil – Série A
49301,Santi Ramos Mingo,Bahia,32159,Santiago Ramos Mingo,Esporte Clube Bahia,p3b_nickname_same_team,Brasil – Série A
43387,Hulk,Atlético Mineiro,43781,Givanildo Vieira de Souza,Clube Atlético Mineiro,p3b_nickname_same_team,Brasil – Série A
7024,Jorginho,Flamengo,5365,Jorge Luiz Frello Filho,CR Flamengo,p3b_nickname_same_team,Brasil – Série A
416466,Souza,Santos,799299,João Victor de Souza Menezes,Santos Futebol Clube,p3b_nickname_same_team,Brasil – Série A
21297,Lucas Sasha,Fortaleza,13863,Lucas Pacheco Affini,Fortaleza EC,p4_fuzzy_0.244,Brasil – Série A
36258,Eduardo Santos,Red Bull Bragantino,24829,Eduardo Colcenti Antunes,Red Bull Bragantino,p4_fuzzy_0.202,Brasil – Série A
25109,Zé Rafael,Santos,24859,José Rafael Vivian,Santos Futebol Clube,p4_fuzzy_0.222,Brasil – Série A
36904,Enmerson Manuel Batalla Martínez,EC Juventude,35712,Emerson Manuel Batalla Martínez,Juventude RS,p4_fuzzy_0.064,Brasil – Série A
25231,Fernando Sobral,Ceará,53099,Fernando José Marques Maciel,Ceará Sporting Club,p4_fuzzy_0.237,Brasil – Série A
36775,Bruno,Ceará,16209,Bruno Vinícius Souza Ramos,SC Internacional,p5_token_no_team,Brasil – Série A
44576,Oliveira,Vasco da Gama,172964,Daniel de Oliveira Sertanejo,Mirassol Futebol Clube,p5_token_no_team,Brasil – Série A
474385,Victor Hugo,Botafogo,25158,Victor Hugo Soares dos Santos,Esporte Clube Bahia,p5_token_no_team,Brasil – Série A
18615,Fernando,Red Bull Bragantino,28253,Fernando Pereira do Nascimento,Ceará Sporting Club,p5_token_no_team,Brasil – Série A
423309,Guilherme,Flamengo,31490,Guilherme de Jesus da Silva,Fortaleza EC,p5_token_no_team,Brasil – Série A
436001,José,Cruzeiro,31683,José Marcos Alves Luis,EC Vitória,p5_token_no_team,Brasil – Série A
114491,Matheus França,Vasco da Gama,32808,Matheus França Silva,Sport Club Corinthians Paulista,p5_token_no_team,Brasil – Série A
6590,Neto,Botafogo,32843,Francisco Alves da Silva Neto,SC do Recife,p5_token_no_team,Brasil – Série A
25202,Fábio,Fluminense,43856,Fábio Silva de Freitas,Red Bull Bragantino,p5_token_no_team,Brasil – Série A
394737,Rodrigo,Fortaleza,632562,Rodrigo Eduardo da Silva,Juventude RS,p5_token_no_team,Brasil – Série A
431708,Marcão,EC Juventude,32838,Marcos da Silva França,Fluminense FC,p5b_nickname_no_team,Brasil – Série A
395268,Luisão,Santos,632559,Luiz Henrique Soares Firmino,Mirassol Futebol Clube,p5b_nickname_no_team,Brasil – Série A
31013,Fabricio Angileri,Corinthians,29737,Fabrizio Germán Angileri,Sport Club Corinthians Paulista,manual,Brasil – Série A
31013,Fabricio Angileri,Corinthians,29737,Fabrizio Germán Angileri,Sport Club Corinthians Paulista,manual,Brasil – Série A
11299,Chris Ramos,Botafogo,13942,Christopher Ramos De la Flor,Botafogo de Futebol e Regatas,manual,Brasil – Série A
129800,Matheus Alexandre,Sc Do Recife,122012,Matheus Leonardo Sales Cardoso,SC do Recife,manual,Brasil – Série A
44092,Léo Ortiz,Flamengo,24843,Leonardo Rech Ortiz,CR Flamengo,manual,Brasil – Série A
444502,Sebastián Ramírez Maya,Fortaleza CEIF,927730,Sebastian Ramírez Maya,Fortaleza CEIF FC,p1_exact_name_team,Colombia
407508,José Eduardo Bernal Chong,Deportivo Pasto,751436,José Eduardo Bernal Chong,AD Pasto,p1_exact_name_team,Colombia
367202,Diego Hernández,Águilas Doradas,531854,Diego Hernández,Rionegro Aguilas,p1_exact_name_team,Colombia
408992,Javier Alexander Mena,Águilas Doradas,793554,Javier Alexander Mena,Rionegro Aguilas,p1_exact_name_team,Colombia
132520,Faber Andrés Gil Mosquera,Atlético Bucaramanga,66496,Faber Andrés Gil Mosquera,CA Bucaramanga,p1_exact_name_team,Colombia
130899,Santiago Andrés Aguilar Murillo,Deportivo Pereira,66543,Santiago Andrés Aguilar Murillo,Deportivo Pereira,p1_exact_name_team,Colombia
59318,Jorge Andrés  Bermúdez Correa,Deportivo Pereira,43952,Jorge Andrés Bermúdez Correa,Deportivo Pereira,p1_exact_name_team,Colombia
185715,Eber Antonio Moreno Gómez,Deportivo Pereira,115067,Eber Antonio Moreno Gómez,Deportivo Pereira,p1_exact_name_team,Colombia
35510,Robert Andrés Mejía Navarrete,Once Caldas,35802,Robert Andrés Mejía Navarrete,Once Caldas,p1_exact_name_team,Colombia
134192,Jhon Harold Balanta Carabalí,Fortaleza CEIF,66377,Jhon Harold Balanta Carabalí,Fortaleza CEIF FC,p1_exact_name_team,Colombia
408992,Javier Alexander Mena,Rionegro,793554,Javier Alexander Mena,Rionegro Aguilas,p1_exact_name_team,Colombia
37576,Delio Ángel Ramírez Raigosa,Boyacá Chicó,43953,Delio Ángel Ramírez Raigosa,Boyacá Chicó,p1_exact_name_team,Colombia
130786,Carlos Yesith De Las Salas Simanca,Atlético Bucaramanga,66408,Carlos Yesith De Las Salas Simanca,CA Bucaramanga,p1_exact_name_team,Colombia
130639,Yani David Quintero Rivas,Deportivo Cali,66474,Yani David Quintero Rivas,Deportivo Cali,p1_exact_name_team,Colombia
388780,Beckham David Castro Espinosa,Millonarios,632719,Beckham David Castro Espinosa,Millonarios FC,p1_exact_name_team,Colombia
163192,Dewar Steven Victoria Palacios,Millonarios,76822,Dewar Steven Victoria Palacios,Millonarios FC,p1_exact_name_team,Colombia
367202,Diego Hernández,Rionegro,531854,Diego Hernández,Rionegro Aguilas,p1_exact_name_team,Colombia
186377,Nicolás Lara Vásquez,Rionegro,115030,Nicolás Lara Vásquez,Rionegro Aguilas,p1_exact_name_team,Colombia
37039,Jersson David González Niño,Deportes Tolima,43802,Jersson David González Niño,Deportes Tolima,p1_exact_name_team,Colombia
187145,Yeison Abelardo Súarez Vásquez,Junior,115077,Yeison Abelardo Súarez Vásquez,Club Deportivo Junior FC,p1_exact_name_team,Colombia
37038,Carlos Manuel Cortés Barreiro,Llaneros,35716,Carlos Manuel Cortes  Barreiro,Club Llaneros SA,p1_exact_name_team,Colombia
241923,Juan José Mera González,Deportes Tolima,153754,Juan José Mera González,Deportes Tolima,p1_exact_name_team,Colombia
415611,Simón García Valero,Atlético Nacional,797077,Simon Garcia Valero,Club Atlético Nacional,p1_exact_name_team,Colombia
187144,Léider Iván Berrío Peña,Independiente Medellín,115078,Léider Iván Berrío Peña,Independiente Medellin,p1_exact_name_team,Colombia
406670,Josen David Escobar del Duca,América de Cali,744808,Josen David Escobar del Duca,América de Cali,p1_exact_name_team,Colombia
484425,Jhon Palacios,América de Cali,1020517,Jhon Palacios,América de Cali,p1_exact_name_team,Colombia
88941,Marcos David Mina Lucumí,América de Cali,41097,Marcos David Mina Lucumí,América de Cali,p1_exact_name_team,Colombia
419015,Yojan Andrés Garcés Mina,América de Cali,801102,Yojan Andrés Garcés Mina,América de Cali,p1_exact_name_team,Colombia
79576,Aldair Yesid Gutiérrez Toncel,Atlético Bucaramanga,66559,Aldair Yesid Gutiérrez Toncel,CA Bucaramanga,p1_exact_name_team,Colombia
78275,Carlos Alberto Romaña Mena,Atlético Bucaramanga,118049,Carlos Alberto Romaña Mena,CA Bucaramanga,p1_exact_name_team,Colombia
245664,José Daniel García Aragón,Atlético Bucaramanga,156466,José Daniel  García Aragón,CA Bucaramanga,p1_exact_name_team,Colombia
402068,Gustavo Charrupí,Atlético Bucaramanga,713828,Gustavo Charrupí,CA Bucaramanga,p1_exact_name_team,Colombia
201966,Alex Fernando Moreno Paz,Millonarios,120254,Alex Fernando Moreno Paz,Millonarios FC,p1_exact_name_team,Colombia
198734,Luis Felipe Gómez Miranda,Once Caldas,116554,Luis Felipe Gómez Miranda,Once Caldas,p1_exact_name_team,Colombia
135074,Jorge Luis Cardona Gutiérrez,Once Caldas,66476,Jorge Luis Cardona Gutiérrez,Once Caldas,p1_exact_name_team,Colombia
434001,Mateo Zuleta García,Once Caldas,827210,Mateo Zuleta García,Once Caldas,p1_exact_name_team,Colombia
78993,Johan Esteban Beltrán Montano,Once Caldas,66557,Johan Esteban Beltrán Montano,Once Caldas,p1_exact_name_team,Colombia
527535,Anyelo Saldaña Marín,Boyacá Chicó,1031077,Anyelo Saldaña Marín,Boyacá Chicó,p1_exact_name_team,Colombia
431438,Juan Camilo Quiceno Grisales,Boyacá Chicó,818917,Juan Camilo Quiceno Grisales,Boyacá Chicó,p1_exact_name_team,Colombia
344237,Andrés Felipe Aedo Ramirez,Boyacá Chicó,424931,Andres Felipe  Aedo Ramírez,Boyacá Chicó,p1_exact_name_team,Colombia
307996,Johan Andrés Martínez,Deportivo Cali,241708,Johan Andrés Martínez,Deportivo Cali,p1_exact_name_team,Colombia
130652,José Carlos Caldera Alvis,Deportivo Cali,66401,José Carlos Caldera Alvis,Deportivo Cali,p1_exact_name_team,Colombia
52248,Ewil Hernando Murillo Renteria,Santa Fe,35728,Ewil Hernando Murillo Renteria,Independiente Santa Fe,p1_exact_name_team,Colombia
443445,Luis Fernando Escorcia Urieta,Independiente Medellín,919902,Luis Fernando Escorcia Urieta,Independiente Medellin,p1_exact_name_team,Colombia
277521,Juan Pablo Torres Patiño,Deportes Tolima,171771,Juan Pablo Torres Patiño,Deportes Tolima,p1_exact_name_team,Colombia
130950,Adrián Parra Osorio,Deportes Tolima,66440,Adrián Parra Osorio,Deportes Tolima,p1_exact_name_team,Colombia
27419,Yhorman David Hurtado Torres,Deportes Tolima,37047,Yhorman David Hurtado Torres,Deportes Tolima,p1_exact_name_team,Colombia
198695,Kevin Andrés Mantilla Camargo,Independiente Medellín,117201,Kevin Andrés Mantilla Camargo,Independiente Medellin,p1_exact_name_team,Colombia
130726,Daniel Londoño Castañeda,Independiente Medellín,66467,Daniel Londoño Castañeda,Independiente Medellin,p1_exact_name_team,Colombia
130898,Francisco Javier Chaverra Angulo,Independiente Medellín,66544,Francisco Javier Chaverra Angulo,Independiente Medellin,p1_exact_name_team,Colombia
277518,Yeicar Alberto Perlaza Perea,Santa Fe,171770,Yeicar Alberto Perlaza Perea,Independiente Santa Fe,p1_exact_name_team,Colombia
87604,Guillermo Miguel Paiva Ayala,Junior,72375,Guillermo Miguel Paiva Ayala,Club Deportivo Junior FC,p1_exact_name_team,Colombia
438506,Brian Leonel Benítez ,Llaneros,841148,Brian Leonel Benítez,Club Llaneros SA,p1_exact_name_team,Colombia
56515,Luciano Daniel Pons,Atlético Bucaramanga,36633,Luciano Daniel Pons,CA Bucaramanga,p1_exact_name_team,Colombia
28063,Emanuel Olivera,Santa Fe,28737,Emanuel Olivera,Independiente Santa Fe,p1_exact_name_team,Colombia
113271,Carlos Alberto Vivas González,Inter Bogotá,38723,Carlos Alberto Vivas González,CD La Equidad,p2_exact_name_unique,Colombia
344304,Mayer Andrés Gil Hurtado,Deportivo Pasto,379266,Mayer Andrés Gil Hurtado,CD Alianza Petrolera,p2_exact_name_unique,Colombia
185716,Joider Micolta Piedahita,Deportivo Pasto,115069,Joider Micolta Piedahita,CD La Equidad,p2_exact_name_unique,Colombia
401171,Diego Andrés Mendoza Benítez,Deportivo Pereira,707642,Diego Andrés Mendoza Benítez,CD Alianza Petrolera,p2_exact_name_unique,Colombia
130632,Jesús Antonio Figueroa Olaya,Alianza Valledupar,66378,Jesús Antonio Figueroa Olaya,CD Alianza Petrolera,p2_exact_name_unique,Colombia
110702,Juan José Tello Perlaza,Deportivo Cali,66533,Juan José Tello Perlaza,AD Unión Magdalena,p2_exact_name_unique,Colombia
338039,Samuel Velásquez Uribe,Atlético Nacional,324515,Samuel Velásquez Uribe,Deportes Tolima,p2_exact_name_unique,Colombia
